5353	6.033101e-01	4.004204e-01	6.013010e-01	1	HARS
5354	2.815935e-02	2.009509e-01	5.240059e-02	1	HARS2
5355	2.400825e-01	1.929772e-01	2.577755e-01	0	ZMAT2
5357	1.856501e-01	4.333317e-01	1.855233e-01	1	PCDHA2
5358	6.100931e-01	3.142504e-01	6.783216e-01	1	PCDHA3
5359	9.867474e-01	9.865949e-01	9.829726e-01	0	PCDHA4
5361	8.299539e-01	9.997140e-01	8.075275e-01	0	PCDHA6
5362	9.539564e-01	6.639068e-01	9.767365e-01	0	PCDHA7
5365	1.450545e-01	2.215905e-01	2.810959e-01	1	PCDHA10
5366	8.062758e-03	1.777791e-01	2.135441e-02	1	AC005609.1
5369	4.613641e-02	2.365622e-01	4.814085e-02	1	PCDHA13
5370	1.625929e-01	2.702549e-01	4.017687e-01	1	PCDHAC1
5371	4.519018e-01	3.643813e-01	6.335858e-01	0	PCDHAC2
5373	7.155220e-01	6.406243e-01	6.965887e-01	1	PCDHB2
5374	8.355933e-01	4.584779e-01	7.756327e-01	1	PCDHB3
5375	6.344664e-01	6.793199e-01	6.254789e-01	0	PCDHB4
5376	9.217482e-01	9.337326e-01	9.205196e-01	1	PCDHB5
5377	2.619209e-02	5.469683e-02	3.326504e-02	0	PCDHB6
5378	4.123437e-01	2.028198e-01	4.048201e-01	0	PCDHB7
5379	3.155468e-01	2.315347e-01	2.984060e-01	1	PCDHB8
5380	7.355547e-02	9.853544e-02	8.393529e-02	0	PCDHB16
5381	4.157272e-02	7.107039e-02	6.971979e-02	0	PCDHB10
5382	4.448249e-01	5.217250e-01	4.414030e-01	1	PCDHB11
5383	2.522587e-01	3.842570e-01	3.160094e-01	1	PCDHB12
5384	9.805544e-01	9.811435e-01	9.658273e-01	1	PCDHB13
5385	3.435740e-01	6.718829e-01	3.795598e-01	0	PCDHB14
5386	5.748954e-01	6.325448e-01	6.156511e-01	0	PCDHB15
5387	1.713511e-01	2.525632e-01	2.646020e-01	1	SLC25A2
5388	2.574513e-01	3.582765e-01	2.556984e-01	0	TAF7
5389	4.668629e-01	2.040383e-01	5.771170e-01	0	PCDHGA1
5390	8.515117e-01	3.689926e-01	8.509549e-01	1	PCDHGA2
5391	5.675617e-01	4.311726e-01	5.581036e-01	1	PCDHGA3
5392	7.200801e-01	9.082413e-01	7.559703e-01	0	PCDHGB1
5393	7.803768e-01	9.607180e-01	7.689469e-01	1	PCDHGA4
5394	4.932470e-01	4.292970e-01	5.322338e-01	0	PCDHGB2
5395	3.062087e-01	2.121240e-01	3.106838e-01	1	PCDHGA5
5396	1.728655e-01	1.946468e-01	2.014678e-01	1	PCDHGB3
5397	3.385105e-01	4.174027e-01	3.386335e-01	1	PCDHGA6
5398	9.345393e-02	1.808870e-01	1.402023e-01	0	PCDHGA7
5399	6.378195e-01	7.338071e-01	6.586952e-01	1	PCDHGB4
5400	1.989233e-01	3.253505e-01	4.075798e-01	0	PCDHGA8
5401	5.319545e-01	5.815127e-01	6.178712e-01	0	PCDHGA9
5402	3.133809e-01	5.621728e-01	3.265110e-01	0	PCDHGB6
5403	6.837067e-01	4.699689e-01	7.435090e-01	0	PCDHGA10
5404	1.634218e-01	4.988693e-01	1.826205e-01	1	PCDHGB7
5405	9.073214e-01	6.436193e-01	9.044503e-01	1	PCDHGA11
5406	1.408726e-01	9.330437e-02	1.573108e-01	1	PCDHGA12
5407	4.173153e-01	3.242593e-01	4.227140e-01	1	PCDHGC3
5408	1.026880e-02	3.326415e-02	1.488741e-02	1	PCDHGC4
5409	5.092113e-01	2.746898e-01	4.975260e-01	1	PCDHGC5
5410	7.206678e-01	6.849684e-01	7.443394e-01	1	DIAPH1
5411	9.273808e-01	8.188410e-01	9.360002e-01	0	HDAC3
5412	6.267528e-02	1.174376e-01	9.564646e-02	1	RELL2
5413	7.157433e-02	1.453198e-01	8.857299e-02	1	FCHSD1
5414	7.383765e-01	4.395440e-01	7.069118e-01	1	ARAP3
5415	5.396992e-01	3.015045e-01	5.325971e-01	1	PCDH1
5416	1.875793e-01	3.155247e-01	1.876562e-01	1	KIAA0141
5417	1.016119e-01	9.814993e-02	1.030877e-01	0	PCDH12
5418	2.404245e-01	3.261805e-01	3.088509e-01	1	RNF14
5419	8.444840e-01	8.075499e-01	8.600756e-01	0	GNPDA1
5420	6.251389e-01	6.902984e-01	6.713954e-01	1	NDFIP1
5421	8.796059e-01	8.267928e-01	8.770424e-01	1	SPRY4
5422	1.419850e-01	1.764052e-01	2.098521e-01	1	FGF1
5423	4.052970e-01	6.725430e-01	4.358464e-01	1	ARHGAP26
5424	1.108788e-01	3.121185e-01	1.370362e-01	1	NR3C1
5426	5.037469e-01	5.420639e-01	5.027361e-01	1	YIPF5
5428	2.763510e-01	3.333693e-01	3.152864e-01	1	PRELID2
5430	7.904897e-01	4.213070e-01	7.906677e-01	1	SH3RF2
5431	6.659021e-01	5.502618e-01	7.852682e-01	0	PLAC8L1
5432	3.226267e-02	1.182936e-01	3.131459e-02	1	LARS
5433	5.042485e-01	4.335480e-01	4.867351e-01	0	RBM27
5434	5.295990e-01	3.166776e-01	4.839167e-01	1	POU4F3
5435	6.207069e-02	2.209496e-02	6.563666e-02	1	TCERG1
5437	1.262477e-01	1.526518e-01	1.648455e-01	1	PPP2R2B
5438	7.603157e-01	9.049056e-01	7.069309e-01	1	STK32A
5439	5.478952e-01	6.527929e-01	5.580292e-01	1	DPYSL3
5440	5.915841e-01	4.554927e-01	8.274819e-01	0	JAKMIP2
5441	8.768323e-02	3.479886e-01	2.566325e-01	0	SPINK1
5444	5.089230e-01	7.622537e-01	5.690186e-01	1	SPINK5
5447	6.215328e-01	6.242816e-01	6.480779e-01	1	SPINK13
5450	2.293515e-01	2.576269e-01	3.127941e-01	1	FBXO38
5452	6.922089e-01	9.164704e-01	7.361715e-01	1	ADRB2
5453	3.405551e-01	4.714071e-01	5.388336e-01	1	SH3TC2
5454	8.970769e-01	6.467245e-01	8.969991e-01	1	ABLIM3
5455	6.239026e-01	4.983942e-01	6.026066e-01	0	AFAP1L1
5456	3.470259e-01	1.481442e-01	4.556925e-01	0	GRPEL2
5457	6.223199e-01	5.180858e-01	6.453424e-01	1	PCYOX1L
5458	4.055732e-01	4.015917e-01	7.036911e-01	1	IL17B
5459	7.577896e-01	9.581397e-01	7.747428e-01	0	CSNK1A1
5460	2.785001e-01	3.118998e-01	4.519168e-01	1	ARHGEF37
5461	5.844108e-02	1.120480e-01	6.284736e-02	1	PPARGC1B
5463	5.878064e-01	6.685012e-01	7.299779e-01	1	SLC26A2
5464	9.058644e-01	9.625069e-01	8.932624e-01	0	HMGXB3
5465	2.156127e-01	4.058303e-01	2.463018e-01	0	CSF1R
5466	1.011223e-01	8.299166e-02	1.015654e-01	1	PDGFRB
5467	7.062562e-01	8.307622e-01	7.575889e-01	1	CDX1
5468	3.505699e-01	5.374549e-01	4.407982e-01	1	SLC6A7
5469	9.548332e-01	8.214939e-01	9.515199e-01	1	CAMK2A
5470	8.235243e-01	3.435152e-01	9.701271e-01	0	ARSI
5471	2.741944e-01	3.308805e-01	3.056811e-01	1	TCOF1
5472	5.903408e-01	4.657099e-01	5.958678e-01	1	CD74
5473	1.703263e-01	1.562351e-01	2.173641e-01	0	RPS14
5474	5.843072e-01	7.049156e-01	5.920491e-01	1	NDST1
5475	4.072131e-02	4.640751e-02	4.280443e-02	1	SYNPO
5476	4.695687e-01	8.617506e-01	7.249992e-01	1	MYOZ3
5477	6.353851e-01	7.114133e-01	6.860028e-01	0	RBM22
5478	5.955989e-01	4.071698e-01	7.041952e-01	1	DCTN4
5479	1.905214e-01	3.583754e-01	4.233297e-01	1	IRGM
5480	7.463381e-01	5.276485e-01	7.487841e-01	1	ZNF300
5481	2.736490e-01	1.888083e-01	2.684885e-01	1	GPX3
5482	4.606941e-02	9.859115e-02	5.059348e-02	1	TNIP1
5483	5.276024e-01	8.080930e-01	5.723585e-01	1	ANXA6
5484	4.181168e-01	4.687338e-01	4.716427e-01	1	CCDC69
5485	9.660427e-01	9.320417e-01	9.597208e-01	1	GM2A
5487	2.816845e-01	4.189963e-01	5.232331e-01	1	SLC36A2
5488	5.248253e-01	5.125270e-01	5.399079e-01	1	SLC36A1
5489	5.482798e-01	3.219556e-01	6.405968e-01	1	FAT2
5490	7.034918e-01	9.796023e-01	6.946882e-01	0	SPARC
5491	6.381007e-01	5.426840e-01	6.264594e-01	0	ATOX1
5492	3.744898e-01	4.635079e-01	3.908462e-01	1	G3BP1
5495	7.469398e-01	9.640643e-01	7.632722e-01	0	GRIA1
5496	7.872989e-01	5.349912e-01	7.908808e-01	1	FAM114A2
5497	6.562095e-01	8.878494e-01	7.820456e-01	1	MFAP3
5498	5.593381e-01	7.127007e-01	5.984492e-01	1	GALNT10
5499	8.000084e-01	6.744929e-01	8.542809e-01	1	SAP30L
5501	1.319350e-02	2.605642e-02	1.343493e-02	1	LARP1
5502	9.513512e-01	9.188467e-01	9.261035e-01	0	CNOT8
5503	1.915144e-01	1.136059e-01	1.984566e-01	1	GEMIN5
5504	6.705192e-01	5.626018e-01	6.779893e-01	0	MRPL22
5506	7.959496e-01	5.676704e-01	7.165558e-01	1	SGCD
5507	6.172191e-03	1.601157e-01	5.374188e-02	1	TIMD4
5508	4.200075e-01	4.025766e-01	5.178324e-01	0	HAVCR1
5509	6.150100e-01	5.293336e-01	6.733877e-01	1	HAVCR2
5510	4.373443e-01	3.418767e-01	4.599059e-01	0	MED7
5512	1.664198e-01	3.079254e-01	2.304668e-01	0	ITK
5513	6.145717e-01	3.912830e-01	6.942571e-01	1	CYFIP2
5515	4.591003e-01	7.871262e-01	4.325689e-01	0	ADAM19
5516	9.247182e-02	3.921748e-01	1.413008e-01	1	NIPAL4
5519	2.338862e-03	1.345538e-02	5.812167e-03	1	THG1L
5520	1.666034e-01	7.245681e-01	1.815652e-01	1	LSM11
5521	4.322426e-01	4.733960e-01	4.181418e-01	1	CLINT1
5522	1.301474e-01	1.862154e-01	1.701075e-01	1	EBF1
5523	4.362345e-03	8.097257e-03	5.159478e-03	1	RNF145
5524	6.275652e-01	4.403015e-01	6.558301e-01	0	UBLCP1
5526	5.397722e-02	1.596033e-01	8.149703e-02	1	ADRA1B
5527	4.756968e-01	3.258958e-01	5.203650e-01	0	TTC1
5528	9.966734e-01	8.486507e-01	9.970087e-01	0	PWWP2A
5530	9.060698e-01	5.704413e-01	9.467434e-01	0	CCNJL
5531	1.591940e-01	1.946261e-01	1.707598e-01	1	C1QTNF2
5532	8.734925e-01	8.118633e-01	8.981317e-01	1	C5orf54
5533	9.399181e-01	8.908491e-01	9.161433e-01	0	SLU7
5534	7.068080e-01	5.616833e-01	6.831665e-01	0	PTTG1
5536	2.615271e-01	7.669592e-01	2.949168e-01	1	GABRB2
5540	7.456357e-01	5.128799e-01	7.940604e-01	1	CCNG1
5541	9.859267e-01	9.740320e-01	9.822463e-01	1	NUDCD2
5542	9.856289e-01	7.761522e-01	9.754442e-01	1	HMMR
5543	7.306483e-01	7.131883e-01	7.184791e-01	1	MAT2B
5544	2.003627e-01	3.320241e-01	2.851828e-01	1	WWC1
5545	1.730609e-02	3.717960e-03	2.290835e-02	1	RARS
5546	3.530244e-01	1.582109e-01	3.329708e-01	1	PANK3
5547	2.797636e-01	4.721247e-01	4.385263e-01	1	SLIT3
5548	2.873494e-01	5.710526e-01	2.999628e-01	0	DOCK2
5549	3.280119e-01	4.623438e-01	3.222491e-01	1	FAM196B
5551	1.895241e-01	5.816173e-01	2.638765e-01	1	C5orf58
5552	9.016597e-01	6.907825e-01	9.228812e-01	0	LCP2
5553	9.500280e-01	7.051713e-01	9.587995e-01	1	KCNIP1
5554	1.886498e-01	2.709867e-01	3.755946e-01	1	KCNMB1
5555	1.741049e-01	1.304495e-01	3.932270e-01	0	GABRP
5556	1.527312e-01	3.516097e-01	3.247809e-01	1	RANBP17
5558	3.239793e-01	2.004748e-01	3.626770e-01	1	NPM1
5559	3.676953e-01	4.081577e-01	6.143422e-01	0	FGF18
5562	2.805873e-01	2.214815e-01	3.339749e-01	1	FBXW11
5563	9.183858e-01	9.888472e-01	9.447703e-01	0	STK10
5565	6.116184e-01	8.501055e-01	6.215154e-01	0	UBTD2
5566	1.090967e-02	1.717350e-02	1.931341e-02	1	SH3PXD2B
5567	3.155026e-01	2.935743e-01	3.566214e-01	1	NEURL1B
5568	1.616181e-01	4.520843e-01	2.043445e-01	1	DUSP1
5569	2.358381e-01	2.458434e-01	2.459267e-01	1	ERGIC1
5570	9.071452e-01	5.147739e-01	9.339351e-01	1	RPL26L1
5571	1.199138e-01	1.024291e-01	1.137833e-01	1	ATP6V0E1
5572	3.606172e-02	1.610852e-02	3.921391e-02	1	CREBRF
5573	5.292125e-01	6.876129e-01	5.329012e-01	1	BNIP1
5575	1.180255e-03	1.888405e-02	1.295620e-03	1	STC2
5576	1.154112e-01	1.050442e-01	1.143028e-01	1	BOD1
5577	7.746906e-01	9.699963e-01	8.042760e-01	1	CPEB4
5579	5.024760e-01	2.911532e-01	5.592837e-01	1	MSX2
5580	2.693493e-01	4.920787e-01	2.422703e-01	0	DRD1
5581	8.916152e-01	7.624450e-01	8.954079e-01	0	SFXN1
5582	6.466110e-01	4.937371e-01	7.839004e-01	1	HRH2
5584	3.636058e-01	5.742269e-01	4.034069e-01	0	THOC3
5586	3.214411e-01	1.705243e-01	5.611910e-01	1	FAM153B
5587	2.059733e-01	1.611712e-01	2.308320e-01	1	KIAA1191
5588	9.748698e-02	5.536466e-02	9.384938e-02	1	ARL10
5589	1.137613e-01	1.815055e-01	1.095453e-01	1	NOP16
5590	2.024575e-01	2.991606e-01	2.549613e-01	0	HIGD2A
5591	3.507621e-03	2.460337e-02	1.096511e-02	1	CLTB
5592	4.273860e-01	5.511101e-01	4.492969e-01	1	FAF2
5593	3.851245e-01	5.212441e-01	4.181372e-01	1	RNF44
5598	1.269585e-01	1.250451e-01	2.024764e-01	1	TSPAN17
5599	4.417103e-01	4.557656e-01	6.508991e-01	0	UNC5A
5600	4.263175e-01	3.072300e-01	4.528500e-01	0	HK3
5601	4.398219e-01	5.803547e-01	4.686194e-01	0	UIMC1
5602	1.079846e-01	4.290822e-02	1.057803e-01	0	ZNF346
5603	8.615644e-01	8.027300e-01	8.903080e-01	0	FGFR4
5604	1.823180e-01	9.510971e-02	2.070825e-01	1	NSD1
5605	5.882759e-01	5.977614e-01	5.987633e-01	1	RAB24
5606	7.026693e-02	2.055307e-01	6.784691e-02	0	PRELID1
5607	1.052957e-02	2.407537e-02	1.755992e-02	1	MXD3
5608	2.097311e-01	5.785730e-01	2.358550e-01	1	LMAN2
5609	8.366314e-01	8.727805e-01	8.855077e-01	1	RGS14
5612	1.278416e-02	4.263060e-02	3.587391e-02	1	F12
5613	8.462229e-01	8.231327e-01	8.553576e-01	0	GRK6
5614	9.499861e-01	9.470499e-01	9.814709e-01	1	PRR7
5615	6.106254e-01	5.404196e-01	6.060713e-01	1	DBN1
5616	3.593603e-01	1.924130e-01	3.913039e-01	1	PDLIM7
5617	1.880977e-01	2.407405e-01	2.014942e-01	0	DOK3
5618	1.438575e-01	2.554018e-01	1.620315e-01	1	DDX41
5619	2.844210e-01	2.256219e-01	2.896774e-01	1	FAM193B
5620	6.792420e-01	4.792343e-01	6.938251e-01	1	TMED9
5621	8.856360e-02	1.187182e-01	9.732971e-02	1	B4GALT7
5622	5.617204e-02	2.169022e-01	9.634509e-02	1	FAM153A
5625	3.205889e-02	1.546272e-01	1.420131e-01	1	FAM153C
5626	6.721779e-01	7.387372e-01	8.080443e-01	0	N4BP3
5627	1.260821e-01	1.681806e-01	1.252509e-01	1	RMND5B
5628	2.758989e-01	1.374601e-01	3.277539e-01	0	NHP2
5629	1.581371e-01	1.030552e-01	1.577327e-01	1	HNRNPAB
5630	9.964794e-01	5.217229e-01	9.941543e-01	1	COL23A1
5631	6.133950e-01	8.458521e-01	7.021659e-01	1	CLK4
5632	5.525668e-01	4.714527e-01	5.878931e-01	1	ZNF354A
5633	1.281070e-02	4.221043e-02	1.267476e-02	1	ZNF354B
5634	1.013867e-01	1.722810e-01	1.104211e-01	1	ZFP2
5635	5.843360e-02	3.367500e-02	6.549563e-02	1	ZNF454
5636	8.804463e-01	7.970360e-01	8.712854e-01	0	GRM6
5637	3.608114e-01	3.853920e-01	3.511709e-01	1	ZNF879
5638	7.775825e-01	5.082772e-01	7.590029e-01	0	ZNF354C
5639	9.767933e-01	9.157273e-01	9.896013e-01	0	ADAMTS2
5640	7.208869e-01	6.301678e-01	6.991160e-01	0	RUFY1
5641	2.282415e-02	4.993159e-02	2.515374e-02	1	HNRNPH1
5645	6.059929e-01	5.354345e-01	4.919138e-01	1	CANX
5646	5.863685e-01	4.926885e-01	5.962014e-01	1	MAML1
5647	6.248878e-03	7.932522e-03	7.592219e-03	1	MGAT4B
5648	3.600100e-02	5.854107e-02	4.145009e-02	1	SQSTM1
5649	3.198559e-01	4.665645e-01	3.013249e-01	0	C5orf45
5650	3.846384e-01	2.765718e-01	4.383981e-01	1	CTC-241N9.1
5651	2.238763e-01	6.209660e-02	2.195786e-01	1	TBC1D9B
5652	4.760278e-01	5.002599e-01	4.637829e-01	1	RNF130
5653	2.885097e-01	4.672581e-01	4.225583e-01	1	RASGEF1C
5654	3.932233e-01	5.037394e-01	3.894827e-01	0	MAPK9
5655	6.955239e-01	6.612423e-01	6.901480e-01	1	GFPT2
5656	2.326928e-03	1.069761e-02	2.320522e-03	1	CNOT6
5657	6.633066e-01	4.707930e-01	7.500818e-01	0	SCGB3A1
5658	9.253693e-01	6.994734e-01	9.710603e-01	0	FLT4
5660	2.178086e-01	4.902054e-01	2.213158e-01	1	MGAT1
5661	1.557146e-02	9.616810e-02	1.555105e-02	1	ZFP62
5662	9.914550e-01	9.557538e-01	9.914993e-01	0	BTNL8
5663	7.094097e-01	7.910958e-01	7.724040e-01	0	BTNL3
5664	9.195386e-01	8.047450e-01	8.714230e-01	1	BTNL9
5667	2.061410e-01	3.045341e-01	2.862815e-01	0	TRIM7
5668	5.182749e-01	7.086297e-01	5.193457e-01	1	TRIM41
5669	4.087397e-01	6.237549e-01	4.147383e-01	0	GNB2L1
5670	1.062706e-01	4.159648e-01	1.060242e-01	1	TRIM52
5674	6.234499e-01	5.054577e-01	6.505104e-01	1	DUSP22
5675	1.174535e-01	2.755941e-01	1.366263e-01	0	IRF4
5676	6.373025e-01	5.840363e-01	6.887295e-01	1	EXOC2
5677	9.946132e-01	8.657117e-01	9.996907e-01	0	HUS1B
5680	7.825499e-01	8.304133e-01	8.052084e-01	0	FOXF2
5681	2.018269e-01	3.215501e-01	2.293763e-01	0	FOXC1
5682	6.633786e-01	2.104241e-01	6.005957e-01	1	GMDS
5683	5.428308e-01	7.055095e-01	5.739504e-01	1	C6orf195
5684	2.504302e-01	2.477963e-01	4.835130e-01	0	MYLK4
5685	8.146270e-01	4.884798e-01	7.994258e-01	0	WRNIP1
5686	4.173443e-01	4.746929e-01	4.721398e-01	1	SERPINB1
5687	7.008695e-01	7.836555e-01	6.841505e-01	1	SERPINB9
5688	3.684625e-01	5.073222e-01	3.643212e-01	1	SERPINB6
5689	7.232611e-01	4.565253e-01	7.137624e-01	0	NQO2
5690	9.504604e-01	7.991289e-01	9.369116e-01	1	RIPK1
5691	8.956330e-01	9.303667e-01	8.554707e-01	0	BPHL
5692	2.503302e-02	5.179070e-02	3.301969e-02	1	TUBB2A
5693	1.121891e-01	3.360447e-01	1.593019e-01	1	TUBB2B
5694	7.198709e-01	8.388470e-01	7.862785e-01	1	PSMG4
5695	6.803538e-01	4.255592e-01	6.909777e-01	0	SLC22A23
5696	3.091477e-01	2.633511e-01	3.515853e-01	1	PXDC1
5697	6.850099e-01	9.520233e-01	6.253276e-01	0	FAM50B
5698	3.484270e-01	2.335030e-01	3.799305e-01	1	PRPF4B
5699	1.626431e-01	2.254366e-01	1.675088e-01	1	FAM217A
5700	4.825343e-01	3.172569e-01	5.055648e-01	1	C6orf201
5701	1.544172e-01	2.376934e-01	1.962783e-01	1	ECI2
5702	8.174887e-01	8.889524e-01	8.266600e-01	0	CDYL
5703	8.050311e-03	3.637232e-03	9.446447e-03	1	RPP40
5704	4.386007e-01	3.036643e-01	3.942307e-01	1	PPP1R3G
5705	1.543861e-01	9.260706e-02	1.560355e-01	1	LYRM4
5706	9.766297e-01	9.528119e-01	9.755392e-01	0	FARS2
5707	9.083950e-01	9.922444e-01	9.178092e-01	1	NRN1
5708	5.842273e-01	5.707138e-01	6.241932e-01	0	F13A1
5709	3.764931e-01	5.247659e-01	5.450039e-01	1	LY86
5710	3.698688e-01	2.415129e-01	4.133518e-01	1	RREB1
5711	8.245439e-02	1.500962e-01	1.412530e-01	0	SSR1
5713	5.913083e-01	8.645795e-01	5.953301e-01	0	RIOK1
5714	1.301652e-01	2.563149e-01	1.401254e-01	0	DSP
5715	8.814417e-01	4.814806e-01	8.872748e-01	0	SNRNP48
5716	8.677920e-01	9.499235e-01	8.777278e-01	0	BMP6
5717	9.223983e-01	7.211607e-01	9.173645e-01	1	TXNDC5
5718	4.386627e-01	2.859566e-01	4.528617e-01	1	EEF1E1
5719	8.753119e-01	8.256412e-01	8.781596e-01	1	SLC35B3
5721	2.788048e-01	4.019988e-01	3.745968e-01	0	TFAP2A
5722	2.914661e-02	9.689371e-02	3.157971e-02	1	GCNT2
5724	7.544005e-01	4.681497e-01	7.934066e-01	1	C6orf52
5725	1.532921e-01	1.477498e-01	1.531765e-01	0	PAK1IP1
5726	3.930561e-01	6.885464e-02	3.794087e-01	0	TMEM14C
5727	1.886027e-01	2.961999e-01	2.355658e-01	1	TMEM14B
5728	2.460904e-01	3.519610e-01	3.148997e-01	1	MAK
5730	8.443589e-01	8.162829e-01	9.625648e-01	0	SYCP2L
5731	6.086803e-01	5.767470e-01	6.066812e-01	0	ELOVL2
5732	1.932239e-01	2.584258e-01	2.764109e-01	1	ERVFRD-1
5733	8.593177e-01	6.874214e-01	9.134171e-01	0	NEDD9
5734	9.600897e-01	9.700170e-01	9.656809e-01	1	TMEM170B
5735	4.914562e-01	4.259754e-01	4.837297e-01	1	ADTRP
5736	7.663281e-01	6.885141e-01	8.265096e-01	1	HIVEP1
5737	7.595471e-01	8.232968e-01	7.441041e-01	0	EDN1
5738	2.998867e-01	2.473650e-01	2.908040e-01	0	PHACTR1
5739	5.966789e-01	4.436976e-01	6.344112e-01	1	TBC1D7
5740	1.314824e-03	1.172830e-03	2.784810e-03	0	GFOD1
5741	2.885985e-01	4.519065e-01	3.126975e-01	0	SIRT5
5742	7.710214e-01	6.927133e-01	7.533163e-01	1	RANBP9
5743	2.359611e-01	3.043611e-01	2.354937e-01	0	RNF182
5744	4.892724e-01	7.138852e-01	5.178620e-01	0	CD83
5745	8.234405e-01	9.386433e-01	7.680896e-01	0	JARID2
5746	2.504822e-02	1.744563e-02	3.168409e-02	1	DTNBP1
5747	6.452162e-01	3.152196e-01	6.050044e-01	1	MYLIP
5748	8.614700e-02	9.016303e-02	1.816595e-01	1	GMPR
5749	2.577784e-01	1.318923e-01	2.824560e-01	1	ATXN1
5750	9.613258e-01	7.419184e-01	9.922997e-01	1	RBM24
5751	9.641746e-01	8.400659e-01	9.245950e-01	0	CAP2
5752	6.150922e-01	7.177852e-01	6.147782e-01	1	FAM8A1
5753	1.218656e-01	1.233999e-01	1.249278e-01	1	NUP153
5754	7.719008e-01	7.918175e-01	7.574235e-01	0	KIF13A
5755	8.520468e-01	9.398565e-01	8.799596e-01	0	NHLRC1
5756	2.901186e-01	1.056032e-01	3.143639e-01	1	TPMT
5757	2.622540e-01	4.818121e-01	2.592367e-01	0	KDM1B
5758	5.450278e-04	4.972830e-03	9.222148e-04	1	DEK
5759	2.320420e-01	1.928030e-01	3.111040e-01	0	RNF144B
5760	4.677414e-01	4.803307e-01	4.662431e-01	1	ID4
5761	8.703939e-01	9.516117e-01	8.742442e-01	1	MBOAT1
5762	4.374208e-02	2.801181e-02	4.408629e-02	1	E2F3
5763	6.915649e-01	9.467033e-01	6.961278e-01	0	CDKAL1
5764	2.269074e-01	3.913174e-01	2.298154e-01	1	SOX4
5765	8.502216e-04	1.957561e-01	1.849966e-02	0	PRL
5769	9.516866e-01	8.833304e-01	9.489011e-01	1	MRS2
5770	7.072966e-01	7.031078e-01	7.500267e-01	1	GPLD1
5771	2.795728e-01	4.375249e-01	2.920612e-01	1	ALDH5A1
5773	9.912935e-01	8.815479e-01	9.778237e-01	1	TDP2
5774	6.455680e-01	8.042465e-01	6.169921e-01	1	ACOT13
5775	8.601711e-02	1.074449e-01	9.809326e-02	1	C6orf62
5776	9.363697e-01	8.149946e-01	9.456652e-01	1	GMNN
5778	1.638246e-01	1.259613e-01	1.557368e-01	1	FAM65B
5779	7.701085e-01	8.891108e-01	7.613475e-01	1	CMAHP
5780	2.253527e-02	7.277875e-02	2.985977e-02	1	LRRC16A
5781	8.402793e-01	5.641963e-01	9.569427e-01	1	SCGN
5788	2.328707e-01	2.696990e-01	2.376708e-01	1	TRIM38
5797	7.559111e-01	4.570755e-01	8.135069e-01	0	HIST1H1C
5798	6.624813e-01	9.562488e-01	6.583416e-01	1	HFE
5801	5.071852e-01	3.358723e-01	5.884982e-01	1	HIST1H2BC
5802	5.888885e-01	1.938235e-01	5.709108e-01	1	HIST1H2AC
5803	3.810997e-01	6.698012e-01	3.698081e-01	1	HIST1H1E
5804	3.482949e-01	3.847737e-01	4.831922e-01	0	HIST1H2BD
5805	3.843814e-01	6.165461e-01	5.428007e-01	1	HIST1H2BE
5807	8.006715e-01	8.634866e-01	7.974108e-01	0	HIST1H3D
5809	3.471453e-03	2.449859e-02	1.310643e-02	0	HIST1H4E
5810	9.292911e-03	1.468037e-01	1.919056e-02	0	HIST1H2BG
5811	7.905948e-04	7.432303e-03	1.171498e-02	0	HIST1H2AE
5812	5.784025e-01	4.468647e-01	7.303618e-01	1	HIST1H3E
5813	2.140703e-03	1.094259e-03	2.973762e-03	0	HIST1H1D
5820	4.976813e-01	4.892062e-01	5.636797e-01	1	HIST1H4H
5821	5.381337e-01	7.022718e-01	5.175134e-01	0	BTN3A2
5822	4.544385e-01	3.796572e-01	4.528033e-01	1	BTN2A2
5823	1.593698e-01	7.307703e-02	1.771739e-01	0	BTN3A1
5824	2.019410e-01	5.785174e-02	2.079097e-01	0	BTN3A3
5825	6.351103e-01	6.544019e-01	7.474143e-01	0	BTN2A1
5827	5.948972e-01	2.400834e-01	5.696926e-01	1	HMGN4
5828	2.635491e-01	2.430323e-01	2.796607e-01	0	ABT1
5829	5.531421e-01	7.961103e-01	6.008584e-01	1	ZNF322
5830	2.823959e-02	4.973627e-02	9.152078e-02	1	HIST1H2BJ
5831	5.739728e-01	8.780502e-01	6.918123e-01	1	HIST1H2AG
5832	4.304371e-01	3.772604e-01	4.656466e-01	1	HIST1H2BK
5833	7.552562e-01	5.731612e-01	8.471972e-01	1	HIST1H4I
5834	1.696899e-01	2.661612e-01	1.136039e-01	0	HIST1H2AH
5837	7.178675e-01	5.485909e-01	7.276556e-01	0	ZNF391
5838	2.297410e-01	3.281793e-01	2.375740e-01	1	ZNF184
5841	1.844826e-01	2.589878e-01	2.659545e-01	1	HIST1H3H
5844	8.384173e-01	9.287845e-01	6.923740e-01	1	HIST1H4J
5846	7.227042e-01	5.798043e-01	8.097962e-01	1	HIST1H2AK
5847	1.072454e-01	6.036565e-02	1.425579e-01	1	HIST1H2BN
5856	3.637270e-01	3.167241e-01	4.145531e-01	0	ZNF165
5857	7.618971e-01	9.709710e-01	7.422011e-01	1	ZSCAN16
5858	1.608247e-01	2.587634e-01	2.005227e-01	0	ZKSCAN4
5859	7.128241e-02	4.721178e-02	1.367595e-01	1	NKAPL
